id_eca_14,H3_int_4
North American area 2,594944547788685311
North American area 2,595232533935816703
North American area 2,595679193354731519
North American area 2,595229055012306943
North American area 2,594941352333017087
North American area 2,594746618515816447
North American area 2,594960963153690623
North American area 2,594960293138792447
North American area 2,594959537224548351
North American area 2,594942889931309055
North American area 2,595671505363271679
North American area 2,595678385900879871
North American area 2,595234174613323775
North American area 2,594959923771604991
North American area 2,595237533277749247
North American area 2,595672802443395071
North American area 2,595682766767521791
North American area 2,594945063184760831
North American area 2,595680988651061247
North American area 2,594943800464375807
North American area 2,595681126090014719
North American area 2,595679124635254783
North American area 2,594942314405691391
North American area 2,595678377310945279
North American area 2,595679356563488767
North American area 2,595678076663234559
North American area 2,595214391993958399
North American area 2,595233925505220607
North American area 2,595229647717793791
North American area 2,595751692402687999
North American area 2,595229080782110719
North American area 2,595680876981911551
North American area 2,594944908565938175
North American area 2,595237567637487615
North American area 2,595232456626405375
North American area 2,595752130489352191
North American area 2,594941721700204543
North American area 2,595229510278840319
North American area 2,594942451844644863
North American area 2,595681100320210943
North American area 2,595229020652568575
North American area 2,594959494274875391
North American area 2,595674391581294591
North American area 2,595227938320809983
North American area 2,595685996582928383
North American area 2,594960198649511935
North American area 2,594942709542682623
North American area 2,594942486204383231
North American area 2,595228238968520703
North American area 2,595217673348972543
North American area 2,595233169590976511
North American area 2,595215912412381183
North American area 2,594944401759797247
North American area 2,595214237375135743
North American area 2,595214168655659007
North American area 2,595225584678731775
North American area 2,595695179223007231
North American area 2,595681014420865023
North American area 2,595673489638162431
North American area 2,594942211326476287
North American area 2,595677337928859647
North American area 2,595673352199208959
North American area 2,595228230378586111
North American area 2,595217200902569983
North American area 2,595681005830930431
North American area 2,594959159267426303
North American area 2,595683118954840063
North American area 2,594744342183149567
North American area 2,594961856506888191
North American area 2,595681134679949311
North American area 2,595679262074208255
North American area 2,595234664239595519
North American area 2,594944393169862655
North American area 2,595216917434728447
North American area 2,595228393587343359
North American area 2,595686022352732159
North American area 2,594959605944025087
North American area 2,595227526003949567
North American area 2,595679133225189375
North American area 2,595233513188360191
North American area 2,595681169039687679
North American area 2,594959185037230079
North American area 2,595228196018847743
North American area 2,594936017983635455
North American area 2,595673532587835391
North American area 2,595216668326625279
North American area 2,595678136792776703
North American area 2,595679476822573055
North American area 2,595679373743357951
North American area 2,594961839327019007
North American area 2,595681143269883903
North American area 2,594959339656052735
North American area 2,595239697941266431
North American area 2,595229561818447871
North American area 2,595678325771337727
North American area 2,595233616267575295
North American area 2,594935992213831679
North American area 2,594961031873167359
North American area 2,594962011125710847
North American area 2,594744041535438847
North American area 2,594951402556489727
North American area 2,595217716298645503
North American area 2,594959949541408767
North American area 2,595671428053860351
North American area 2,594746309278171135
North American area 2,595234243332800511
North American area 2,595677355108728831
North American area 2,594941773239812095
North American area 2,595679219124535295
North American area 2,595685884913778687
North American area 2,595687147634163711
North American area 2,594959150677491711
North American area 2,595216453578260479
North American area 2,595677269209382911
North American area 2,594943620075749375
North American area 2,595683153314578431
North American area 2,595695308072026111
North American area 2,594942675182944255
North American area 2,595215199447810047
North American area 2,595230841718702079
North American area 2,595681048780603391
North American area 2,595694062531510271
North American area 2,594961255211466751
North American area 2,595214177245593599
North American area 2,595230772999225343
North American area 2,594941644390793215
North American area 2,594959915181670399
North American area 2,595671883320393727
North American area 2,594960233009250303
North American area 2,595672338586927103
North American area 2,595679408103096319
North American area 2,594958987468734463
North American area 2,594944410349731839
North American area 2,595232327777386495
North American area 2,594744410902626303
North American area 2,595235342844428287
North American area 2,595228436537016319
North American area 2,594743663578316799
North American area 2,594961555859177471
North American area 2,594744376542887935
North American area 2,595230824538832895
North American area 2,595678274231730175
North American area 2,594943723154964479
North American area 2,595215019059183615
North American area 2,594746627105751039
North American area 2,595751984460464127
North American area 2,594962114204925951
North American area 2,594745398745104383
North American area 2,595685756064759807
North American area 2,595217613219430399
North American area 2,595673472458293247
North American area 2,595239569092247551
North American area 2,595216307549372415
North American area 2,595229158091522047
North American area 2,595215774973427711
North American area 2,595239397293555711
North American area 2,595674185422864383
North American area 2,594941730290139135
North American area 2,595216462168195071
North American area 2,595672115248627711
North American area 2,595228531026296831
North American area 2,594744385132822527
North American area 2,595216410628587519
North American area 2,594942546333925375
North American area 2,595673360789143551
North American area 2,595215225217613823
North American area 2,595216316139307007
North American area 2,595232001359871999
North American area 2,595233315619864575
North American area 2,594962251643879423
North American area 2,595214306094612479
North American area 2,595214495073173503
North American area 2,595237541867683839
North American area 2,595228994882764799
North American area 2,595239672171462655
North American area 2,595671866140524543
North American area 2,595234595520118783
North American area 2,595672957062217727
North American area 2,594944925745807359
North American area 2,594961229441662975
North American area 2,595216694096429055
North American area 2,595227259715977215
North American area 2,595215843692904447
North American area 2,595229269760671743
North American area 2,594959812102455295
North American area 2,595671574082748415
North American area 2,594961744837738495
North American area 2,594944814076657663
North American area 2,594744402312691711
North American area 2,594961143542317055
North American area 2,594944839846461439
North American area 2,595672072298954751
North American area 2,595232259057909759
North American area 2,595686005172862975
North American area 2,594743551909167103
North American area 2,595215036239052799
North American area 2,595229862466158591
North American area 2,595233349979602943
North American area 2,595234612699987967
North American area 2,595671548312944639
North American area 2,595682491889614847
North American area 2,595232319187451903
North American area 2,595217690528841727
North American area 2,594746292098301951
North American area 2,595216676916559871
North American area 2,594944865616265215
North American area 2,595672853983002623
North American area 2,595233358569537535
North American area 2,594944324450385919
North American area 2,594961701888065535
North American area 2,594744299233476607
North American area 2,595228573975969791
North American area 2,595232568295555071
North American area 2,595239646401658879
North American area 2,595227302665650175
North American area 2,595216530887671807
North American area 2,595239740890939391
North American area 2,595681220579295231
North American area 2,594743560499101695
North American area 2,595679236304404479
North American area 2,595237138140758015
North American area 2,595679244894339071
North American area 2,595232181748498431
North American area 2,594744007175700479
North American area 2,595672407306403839
North American area 2,595672553335291903
North American area 2,594944350220189695
North American area 2,594943628665683967
North American area 2,595229888235962367
North American area 2,594744067305242623
North American area 2,594943379557580799
North American area 2,595671565492813823
North American area 2,594941421052493823
North American area 2,595674279912144895
North American area 2,594933973579202559
North American area 2,595678488980094975
North American area 2,595215921002315775
North American area 2,595225962635853823
North American area 2,594959331066118143
North American area 2,595688358814941183
North American area 2,594942907111178239
North American area 2,595230833128767487
North American area 2,595678068073299967
North American area 2,595682998695755775
North American area 2,595681031600734207
North American area 2,594944333040320511
North American area 2,594933861910052863
North American area 2,594961023283232767
North American area 2,595672888342740991
North American area 2,595671711521701887
North American area 2,595214048396574719
North American area 2,594959202217099263
North American area 2,595680842622173183
North American area 2,595682783947390975
North American area 2,595237584817356799
North American area 2,595239663581528063
North American area 2,594962363313029119
North American area 2,595238357911470079
North American area 2,594959193627164671
North American area 2,595752001640333311
North American area 2,595672630644703231
North American area 2,595680808262434815
North American area 2,595677217669775359
North American area 2,595687113274425343
North American area 2,595234621289922559
North American area 2,595232413676732415
North American area 2,594942829801766911
North American area 2,595230575430729727
North American area 2,594960275958923263
North American area 2,595673180400517119
North American area 2,595227663442903039
North American area 2,595227483054276607
North American area 2,595679227714469887
North American area 2,594959880821932031
North American area 2,595215482915651583
North American area 2,595672080888889343
North American area 2,595671599852552191
North American area 2,595228977702895615
North American area 2,595216625376952319
North American area 2,595234011404566527
North American area 2,595215860872773631
North American area 2,594942795442028543
North American area 2,595215835102969855
North American area 2,595214426353696767
North American area 2,595231949820264447
North American area 2,595671496773337087
North American area 2,594943551356272639
North American area 2,595233161001041919
North American area 2,595680782492631039
North American area 2,594933707291230207
North American area 2,594941678750531583
North American area 2,594960112750166015
North American area 2,595234423721426943
North American area 2,594960945973821439
North American area 2,595681023010799615
North American area 2,595228900393484287
North American area 2,595751993050398719
North American area 2,595231932640395263
North American area 2,594743989995831295
North American area 2,594945106134433791
North American area 2,595679021556039679
North American area 2,595671513953206271
North American area 2,594933672931491839
North American area 2,595216582427279359
North American area 2,594942804031963135
North American area 2,594959820692389887
North American area 2,595678403080749055
North American area 2,595230137344065535
North American area 2,595217398471065599
North American area 2,595231915460526079
North American area 2,594944676637704191
North American area 2,594960138519969791
North American area 2,594943869183852543
North American area 2,594943585716011007
North American area 2,594933793190576127
North American area 2,595216041261400063
North American area 2,595216264599699455
North American area 2,595214855850426367
North American area 2,595678231282057215
North American area 2,595682517659418623
North American area 2,595679296433946623
North American area 2,594744428082495487
North American area 2,595214125705986047
North American area 2,595232224698171391
North American area 2,594961461369896959
North American area 2,595214890210164735
North American area 2,595216067031203839
North American area 2,595672287047319551
North American area 2,594943774694572031
North American area 2,594934111018156031
North American area 2,595677363698663423
North American area 2,595679287844012031
North American area 2,595695136273334271
North American area 2,595678205512253439
North American area 2,594942838391701503
North American area 2,595215491505586175
North American area 2,595216470758129663
North American area 2,595217364111327231
North American area 2,595237395838795775
North American area 2,594961401240354815
North American area 2,595672089478823935
North American area 2,595674958516977663
North American area 2,594944788306853887
North American area 2,595229115141849087
North American area 2,595698460578021375
North American area 2,594959863642062847
North American area 2,595228943343157247
North American area 2,595235093736325119
North American area 2,595683393832747007
North American area 2,595216573837344767
North American area 2,595683179084382207
North American area 2,594959940951474175
North American area 2,595229639127859199
North American area 2,594941781829746687
North American area 2,595683110364905471
North American area 2,595227568953622527
North American area 2,594961392650420223
North American area 2,594942683772878847
North American area 2,595214099936182271
North American area 2,595234260512669695
North American area 2,594746343637909503
North American area 2,595678119612907519
North American area 2,594959562994352127
North American area 2,595681194809491455
North American area 2,594726509478936575
North American area 2,594934119608090623
North American area 2,594951385376620543
North American area 2,595214185835528191
North American area 2,595672304227188735
North American area 2,594958953108996095
North American area 2,595679536952115199
North American area 2,595214288914743295
North American area 2,594933810370445311
North American area 2,595751881381249023
North American area 2,594959751972913151
North American area 2,594942761082290175
North American area 2,594944805486723071
North American area 2,595685867733909503
North American area 2,594959056188211199
North American area 2,595234629879857151
North American area 2,595677226259709951
North American area 2,595227946910744575
North American area 2,594961942406234111
North American area 2,595232448036470783
North American area 2,594744058715308031
North American area 2,594961865096822783
North American area 2,595687130454294527
North American area 2,595681057370537983
North American area 2,595216951794466815
North American area 2,595216324729241599
North American area 2,594961779197476863
North American area 2,595216032671465471
North American area 2,595214271734874111
North American area 2,595227276895846399
North American area 2,594961177902055423
North American area 2,595227654852968447
North American area 2,595217724888580095
North American area 2,595239749480873983
North American area 2,595234286282473471
North American area 2,595216505117868031
North American area 2,594944221371170815
North American area 2,594943920723460095
North American area 2,595228969112961023
North American area 2,595671634212290559
North American area 2,594743654988382207
North American area 2,594944264320843775
North American area 2,594944101112086527
North American area 2,594933844730183679
North American area 2,594941610031054847
North American area 2,595214142885855231
North American area 2,594933913449660415
North American area 2,595227431514669055
North American area 2,595228410767212543
North American area 2,594944470479273983
North American area 2,595239526142574591
North American area 2,595678334361272319
North American area 2,595229424379494399
North American area 2,595214039806640127
North American area 2,595216367678914559
North American area 2,595686176971554815
North American area 2,595229295530475519
North American area 2,594944539198750719
North American area 2,595230566840795135
North American area 2,594933887679856639
North American area 2,595751967280594943
North American area 2,595679485412507647
North American area 2,595239560502312959
North American area 2,595239337164013567
North American area 2,595231666352422911
North American area 2,595217106413289471
North American area 2,595229467329167359
North American area 2,594961306751074303
North American area 2,595233496008491007
North American area 2,595671445233729535
North American area 2,595235076556455935
North American area 2,595229493098971135
North American area 2,594960250189119487
North American area 2,595234105893847039
North American area 2,595233977044828159
North American area 2,595233556138033151
North American area 2,595229578998317055
North American area 2,595235110916194303
North American area 2,594944762537050111
North American area 2,595680773902696447
North American area 2,595227620493230079
North American area 2,595235334254493695
North American area 2,594945011645153279
North American area 2,594943319428038655
North American area 2,595216341909110783
North American area 2,595678214102188031
North American area 2,595215500095520767
North American area 2,595686151201751039
North American area 2,595680301456293887
North American area 2,594941695930400767
North American area 2,595232284827713535
North American area 2,595235007836979199
North American area 2,595233831015940095
North American area 2,595215963951988735
North American area 2,595230893258309631
North American area 2,595227337025388543
North American area 2,595754037454831615
North American area 2,594942881341374463
North American area 2,595239689351331839
North American area 2,594743526139363327
North American area 2,595239680761397247
North American area 2,594933698701295615
North American area 2,595234389361688575
North American area 2,595672209737908223
North American area 2,595672622054768639
North American area 2,594743646398447615
North American area 2,595680318636163071
North American area 2,595233959864958975
North American area 2,595678059483365375
North American area 2,595233822426005503
North American area 2,595751735352360959
North American area 2,595227611903295487
North American area 2,594941438232363007
North American area 2,595227577543557119
North American area 2,595682268551315455
North American area 2,595239431653294079
North American area 2,595237550457618431
North American area 2,595233642037379071
North American area 2,595237284169646079
North American area 2,594944144061759487
North American area 2,594960696865718271
North American area 2,594962062665318399
North American area 2,595682225601642495
North American area 2,595688144066576383
North American area 2,595227929730875391
North American area 2,594961847916953599
North American area 2,594961263801401343
North American area 2,595216831535382527
North American area 2,595237292759580671
North American area 2,595671531133075455
North American area 2,595228951933091839
North American area 2,595682792537325567
North American area 2,595672183968104447
North American area 2,595672742313852927
North American area 2,595681065960472575
North American area 2,595233281260126207
North American area 2,595671677161963519
North American area 2,594744359363018751
North American area 2,595217407061000191
North American area 2,595229450149298175
North American area 2,595232379316994047
North American area 2,595229243990867967
North American area 2,594944857026330623
North American area 2,595234191793192959
North American area 2,594941455412232191
North American area 2,595214400583892991
North American area 2,594943671615356927
North American area 2,595234123073716223
North American area 2,595232078669283327
North American area 2,594942228506345471
North American area 2,594961882276691967
North American area 2,595673094501171199
North American area 2,594743508959494143
North American area 2,594959528634613759
North American area 2,595232009949806591
North American area 2,594944942925676543
North American area 2,595238658559180799
North American area 2,594936026573570047
North American area 2,594961332520878079
North American area 2,595215869462708223
North American area 2,595678179742449663
North American area 2,595672699364179967
North American area 2,594941652980727807
North American area 2,595216926024663039
North American area 2,595676977151606783
North American area 2,595673317839470591
North American area 2,594944444709470207
North American area 2,595678411670683647
North American area 2,595235274124951551
North American area 2,594933681521426431
North American area 2,594942563513794559
North American area 2,595229286940540927
North American area 2,594961916636430335
North American area 2,594941395282690047
North American area 2,595695247942483967
North American area 2,594944822666592255
North American area 2,595672201147973631
North American area 2,594961968176037887
North American area 2,595229699257401343
North American area 2,594951419736358911
North American area 2,594959253756706815
North American area 2,594959107727818751
North American area 2,595694208560398335
North American area 2,594962139974729727
North American area 2,595230618380402687
North American area 2,595672527565488127
North American area 2,595216968974335999
North American area 2,594941558491447295
North American area 2,594961444190027775
North American area 2,595215130728333311
North American area 2,595214409173827583
North American area 2,595672278457384959
North American area 2,594960181469642751
North American area 2,594959296706379775
North American area 2,594944384579928063
North American area 2,595685876323844095
North American area 2,595225670578077695
North American area 2,594746214788890623
North American area 2,595232173158563839
North American area 2,595238383681273855
North American area 2,595216548067540991
North American area 2,595228874623680511
North American area 2,594959545814482943
North American area 2,595680997240995839
North American area 2,595694225740267519
North American area 2,595680456075116543
North American area 2,595679425282965503
North American area 2,595673523997900799
North American area 2,595678342951206911
North American area 2,595234251922735103
North American area 2,595239766660743167
North American area 2,594746438127190015
North American area 2,594743792427335679
North American area 2,595673103091105791
North American area 2,595674297092014079
North American area 2,595239354343882751
North American area 2,595695325251895295
North American area 2,595234114483781631
North American area 2,595672991421956095
North American area 2,595230626970337279
North American area 2,595685910683582463
North American area 2,595238675739049983
North American area 2,595694036761706495
North American area 2,595688109706838015
North American area 2,595680962881257471
North American area 2,594960147109904383
North American area 2,595229235400933375
North American area 2,595234277692538879
North American area 2,595230807358963711
North American area 2,595680447485181951
North American area 2,595214331864416255
North American area 2,594959769152782335
North American area 2,595214443533565951
North American area 2,595671582672683007
North American area 2,595214735591342079
North American area 2,595232490986143743
North American area 2,595216659736690687
North American area 2,595233994224697343
North American area 2,594959734793043967
North American area 2,595215981131857919
North American area 2,595229458739232767
North American area 2,594941446822297599
North American area 2,595672424486273023
North American area 2,595216006901661695
North American area 2,594961813557215231
North American area 2,594944375989993471
North American area 2,595231863920918527
North American area 2,595215706253950975
North American area 2,595229097961979903
North American area 2,594746274918432767
North American area 2,595214134295920639
North American area 2,595232525345882111
North American area 2,595672372946665471
North American area 2,595678420260618239
North American area 2,595229604768120831
North American area 2,595752113309483007
North American area 2,595673429508620287
North American area 2,595229037832437759
North American area 2,594944461889339391
North American area 2,595238409451077631
North American area 2,595228883213615103
North American area 2,595227414334799871
North American area 2,595230919028113407
North American area 2,595681091730276351
North American area 2,594743448829951999
North American area 2,594746283508367359
North American area 2,595678463210291199
North American area 2,595217338341523455
North American area 2,595227405744865279
North American area 2,595234973477240831
North American area 2,595228101529567231
North American area 2,595234990657110015
North American area 2,595682801127260159
North American area 2,595229432969428991
North American area 2,595228445126950911
North American area 2,595672063709020159
North American area 2,594743483189690367
North American area 2,595680825442303999
North American area 2,595231906870591487
North American area 2,595232499576078335
North American area 2,595673197580386303
North American area 2,594960980333559807
North American area 2,595678248461926399
North American area 2,594959047598276607
North American area 2,595673438098554879
North American area 2,595217226672373759
North American area 2,594941807599550463
North American area 2,595679502592376831
North American area 2,595236468125859839
North American area 2,595233839605874687
North American area 2,595671668572028927
North American area 2,595217218082439167
North American area 2,595228668465250303
North American area 2,595215044828987391
North American area 2,594962054075383807
North American area 2,595233135231238143
North American area 2,595229149501587455
North American area 2,595229089372045311
North American area 2,595214349044285439
North American area 2,595216960384401407
North American area 2,595671788831113215
North American area 2,594944882796134399
North American area 2,595215208037744639
North American area 2,595672811033329663
North American area 2,595229261170737151
North American area 2,594942537743990783
North American area 2,595679545542049791
North American area 2,595672321407057919
North American area 2,595685859143974911
North American area 2,595216479348064255
North American area 2,595695282302222335
North American area 2,595217604629495807
North American area 2,595679588491722751
North American area 2,595228891803549695
North American area 2,595234492440903679
North American area 2,594961152132251647
North American area 2,594961925226364927
North American area 2,595234801678548991
North American area 2,594941738880073727
North American area 2,594961985355907071
North American area 2,595672579105095679
North American area 2,595679305023881215
North American area 2,595233367159472127
North American area 2,595752010230267903
North American area 2,595233865375678463
North American area 2,595228221788651519
North American area 2,594961349700747263
North American area 2,594942666593009663
North American area 2,595672226917777407
North American area 2,594941575671316479
North American area 2,595672252687581183
North American area 2,594951436916228095
North American area 2,595234062944174079
North American area 2,594951668844462079
North American area 2,595674400171229183
North American area 2,594746429537255423
North American area 2,594746403767451647
North American area 2,594961375470551039
North American area 2,595235282714886143
North American area 2,595674322861817855
North American area 2,594942623643336703
North American area 2,594961220851728383
North American area 2,594959726203109375
North American area 2,595237413018664959
North American area 2,594942726722551807
North American area 2,595217424240869375
North American area 2,595677234849644543
North American area 2,595237258399842303
North American area 2,594942460434579455
North American area 2,595239620631855103
North American area 2,594945003055218687
North American area 2,595672235507711999
North American area 2,594959709023240191
North American area 2,594743586268905471
North American area 2,594959674663501823
North American area 2,595230403632037887
North American area 2,594942520564121599
North American area 2,595233521778294783
North American area 2,595239371523751935
North American area 2,594944479069208575
North American area 2,595215697664016383
North American area 2,595672974242086911
North American area 2,594743680758185983
North American area 2,595230798769029119
North American area 2,595672347176861695
North American area 2,595686030942666751
North American area 2,595234647059726335
North American area 2,595232396496863231
North American area 2,595227440104603647
North American area 2,594944685227638783
North American area 2,594961933816299519
North American area 2,594959777742716927
North American area 2,594934093838286847
North American area 2,594744110254915583
North American area 2,595216118570811391
North American area 2,595677243439579135
North American area 2,595231855330983935
North American area 2,595232190338433023
North American area 2,595695222172680191
North American area 2,594942176966737919
North American area 2,594962157154598911
North American area 2,594744367952953343
North American area 2,594942872751439871
North American area 2,595674271322210303
North American area 2,595215800743231487
North American area 2,594941601441120255
North American area 2,594944496249077759
North American area 2,595229673487597567
North American area 2,595698443398152191
North American area 2,595215689074081791
North American area 2,595672905522610175
North American area 2,595676959971737599
North American area 2,594942915701112831
North American area 2,595682990105821183
North American area 2,594961452779962367
North American area 2,595227534593884159
North American area 2,595234698599333887
North American area 2,595672896932675583
North American area 2,595686116842012671
North American area 2,595685773244628991
North American area 2,595229012062633983
North American area 2,595232344957255679
North American area 2,594959520044679167
North American area 2,595229329890213887
North American area 2,594959794922586111
North American area 2,594961573039046655
North American area 2,595233942685089791
North American area 2,595673085911236607
North American area 2,595216247419830271
North American area 2,594942778262159359
North American area 2,595672570515161087
North American area 2,595672982832021503
North American area 2,595754054634700799
North American area 2,595672836803133439
North American area 2,595239706531201023
North American area 2,594746377997647871
North American area 2,594962122794860543
North American area 2,595672768083656703
North American area 2,595238512530292735
North American area 2,594944109702021119
North American area 2,595680885571846143
North American area 2,595678265641795583
North American area 2,595672561925226495
North American area 2,595237447378403327
North American area 2,594746257738563583
North American area 2,595671659982094335
North American area 2,595228908983418879
North American area 2,595239551912378367
North American area 2,595239440243228671
North American area 2,595227319845519359
North American area 2,594943714565029887
North American area 2,595679141815123967
North American area 2,595214203015397375
North American area 2,595235153865867263
North American area 2,595679494002442239
North American area 2,594936000803766271
North American area 2,595687199173771263
North American area 2,594942735312486399
North American area 2,595688101116903423
North American area 2,595239388703621119
North American area 2,594944693817573375
North American area 2,594945080364630015
North American area 2,595678093843103743
North American area 2,595214374814089215
North American area 2,595239500372770815
North American area 2,595229570408382463
North American area 2,594943946493263871
North American area 2,594959021828472831
North American area 2,595239423063359487
North American area 2,594942357355364351
North American area 2,595672536155422719
North American area 2,595671685751898111
North American area 2,595216109980876799
North American area 2,595230128754130943
North American area 2,595230876078440447
North American area 2,594941799009615871
North American area 2,594959683253436415
North American area 2,595215895232511999
North American area 2,595227964090613759
North American area 2,595672433076207615
North American area 2,594943834824114175
North American area 2,595678128202842111
North American area 2,595672776673591295
North American area 2,595229304120410111
North American area 2,594959743382978559
North American area 2,595674408761163775
North American area 2,595216101390942207
North American area 2,595237301349515263
North American area 2,594933896269791231
North American area 2,594961727657869311
North American area 2,595234732959072255
North American area 2,595215972541923327
North American area 2,594941661570662399
North American area 2,595678196922318847
North American area 2,595235016426913791
North American area 2,595234415131492351
North American area 2,595215216627679231
North American area 2,594960636736176127
North American area 2,595230558250860543
North American area 2,595237120960888831
North American area 2,594959648893698047
North American area 2,594942632233271295
North American area 2,595227233946173439
North American area 2,595214211605331967
North American area 2,595672596284964863
North American area 2,595233908325351423
North American area 2,595683419602550783
North American area 2,594959932361539583
North American area 2,595677380878532607
North American area 2,595216024081530879
North American area 2,595672613464834047
North American area 2,594961581628981247
North American area 2,594743826787074047
North American area 2,594961538679308287
North American area 2,595229871056093183
North American area 2,594961993945841663
North American area 2,595232430856601599
North American area 2,595237266989776895
North American area 2,595230635560271871
North American area 2,595672132428496895
North American area 2,595672012169412607
North American area 2,595680894161780735
North American area 2,595673463868358655
North American area 2,595234655649660927
North American area 2,594941524131708927
North American area 2,595678042303496191
North American area 2,595234586930184191
North American area 2,595216058441269247
North American area 2,594942752492355583
North American area 2,595229338480148479
North American area 2,595214340454350847
North American area 2,595673300659601407
North American area 2,595235196815540223
North American area 2,595234397951623167
North American area 2,595229853876223999
North American area 2,595234002814631935
North American area 2,595216539477606399
North American area 2,595214993289379839
North American area 2,594936292861542399
North American area 2,595674288502079487
North American area 2,595228427947081727
North American area 2,594943654435487743
North American area 2,595239594862051327
North American area 2,595215517275389951
North American area 2,595227586133491711
North American area 2,594961693298130943
North American area 2,595230163113869311
North American area 2,595685893503713279
North American area 2,594959013238538239
North American area 2,595672819623264255
North American area 2,594933904859725823
North American area 2,595673541177769983
North American area 2,594962629601001471
North American area 2,594943894953656319
North American area 2,595672441666142207
North American area 2,595686134021881855
North American area 2,594951677434396671
North American area 2,595232516755947519
North American area 2,595672398716469247
North American area 2,595682259961380863
North American area 2,595214194425462783
North American area 2,595227225356238847
North American area 2,595237275579711487
North American area 2,594960877254344703
North American area 2,595686013762797567
North American area 2,595216685506494463
North American area 2,595233341389668351
North American area 2,594960988923494399
North American area 2,594959837872259071
North American area 2,595239457423097855
North American area 2,595674434530967551
North American area 2,595687285073117183
North American area 2,594961710478000127
North American area 2,595234715779203071
North American area 2,595234741549006847
North American area 2,595752147669221375
North American area 2,595216049851334655
North American area 2,595672415896338431
North American area 2,594961719067934719
North American area 2,595227646263033855
North American area 2,595231623402749951
North American area 2,595227672032837631
North American area 2,594959039008342015
North American area 2,595230609790468095
North American area 2,595232276237778943
North American area 2,594933836140249087
North American area 2,595229613358055423
North American area 2,595237146730692607
North American area 2,595215757793558527
North American area 2,595239466013032447
North American area 2,595687233533509631
North American area 2,594944341630255103
North American area 2,595678025123627007
North American area 2,595671840370720767
North American area 2,595683136134709247
North American area 2,595230936207982591
North American area 2,594961323930943487
North American area 2,595217441420738559
North American area 2,595694199970463743
North American area 2,595679158994993151
North American area 2,594746352227844095
North American area 2,594944126881890303
North American area 2,595229596178186239
North American area 2,595688083937034239
North American area 2,594944530608816127
North American area 2,595229544638578687
North American area 2,595217072053551103
North American area 2,595678102433038335
North American area 2,595229518868774911
North American area 2,595680473254985727
North American area 2,595672871162871807
North American area 2,595234234742865919
North American area 2,595672329996992511
North American area 2,594941472592101375
North American area 2,595214254555004927
North American area 2,595229046422372351
North American area 2,595672647824572415
North American area 2,595216513707802623
North American area 2,595232198928367615
North American area 2,594941567081381887
North American area 2,595672733723918335
North American area 2,595216943204532223
North American area 2,595239362933817343
North American area 2,594743534729297919
North American area 2,595672544745357311
North American area 2,594942864161505279
North American area 2,594961366880616447
North American area 2,595230437991776255
North American area 2,595230970567720959
North American area 2,595233891145482239
North American area 2,595234690009399295
North American area 2,595228986292830207
North American area 2,595694079711379455
North American area 2,595679442462834687
North American area 2,595228556796100607
North American area 2,595233899735416831
North American area 2,594746326458040319
North American area 2,595239629221789695
North American area 2,594943705975095295
North American area 2,594744075895177215
North American area 2,594960258779054079
North American area 2,594746395177517055
North American area 2,595673128860909567
North American area 2,595681186219556863
North American area 2,594943602895880191
North American area 2,595673077321302015
North American area 2,595230850308636671
North American area 2,595672604874899455
North American area 2,595674254142341119
North American area 2,595217699118776319
North American area 2,595216127160745983
North American area 2,595688066757165055
North American area 2,595679365153423359
North American area 2,594933947809398783
North American area 2,595227680622772223
North American area 2,594959666073567231
North American area 2,594944702407507967
North American area 2,594942692362813439
North American area 2,595216419218522111
North American area 2,595215525865324543
North American area 2,595227294075715583
North American area 2,595694191380529151
North American area 2,594744093075046399
North American area 2,595695153453203455
North American area 2,595672269867450367
North American area 2,594961315341008895
North American area 2,595680438895247359
North American area 2,594944418939666431
North American area 2,595235171045736447
North American area 2,595683187674316799
North American area 2,595674202602733567
North American area 2,595227457284472831
North American area 2,595688075347099647
North American area 2,594941532721643519
North American area 2,595217192312635391
North American area 2,595239483192901631
North American area 2,595673257709928447
North American area 2,595229123731783679
North American area 2,595752121899417599
North American area 2,595677372288598015
North American area 2,595237421608599551
North American area 2,595680430305312767
North American area 2,595232241878040575
North American area 2,595216333319176191
North American area 2,594933964989267967
North American area 2,595230395042103295
North American area 2,595214065576443903
North American area 2,595674975696846847
North American area 2,594962019715645439
North American area 2,595674262732275711
North American area 2,595677389468467199
North American area 2,594961504319569919
North American area 2,594959571584286719
North American area 2,594942219916410879
North American area 2,595681074550407167
North American area 2,594933879089922047
North American area 2,595238392271208447
North American area 2,594959064778145791
North American area 2,594959855052128255
North American area 2,594942743902420991
North American area 2,594943826234179583
North American area 2,595234028584435711
North American area 2,595671591262617599
North American area 2,594961607398785023
North American area 2,595228677055184895
North American area 2,595681229169229823
North American area 2,594951660254527487
North American area 2,595214744181276671
North American area 2,595239783840612351
North American area 2,594744264873738239
North American area 2,595234483850969087
North American area 2,594933827550314495
North American area 2,595239474602967039
North American area 2,595234449491230719
North American area 2,595683144724643839
North American area 2,595216238829895679
North American area 2,595214314684547071
North American area 2,595216436398391295
North American area 2,594744436672430079
North American area 2,595672965652152319
North American area 2,595232628425097215
North American area 2,595234148843519999
North American area 2,595674245552406527
North American area 2,595672845393068031
North American area 2,595672149608366079
North American area 2,595238375091339263
North American area 2,594746412357386239
North American area 2,594943310838104063
North American area 2,594942477614448639
North American area 2,595678188332384255
North American area 2,595694182790594559
