id_coast_1,H3_int_4
0-E,594631023766011903
0-E,595132701715988479
0-E,595264093355507711
0-E,595137228611518463
0-E,595643141399248895
0-E,595638614503718911
0-E,595938171292745727
0-E,595663825961746431
0-E,595111372908396543
0-E,594566573486768127
0-E,595559896343117823
0-E,595345036309168127
0-E,595049396530315263
0-E,594677469542350847
0-E,595256027406925823
0-E,595014521395871743
0-E,595032817956552703
0-E,594855882483826687
0-E,595560274300239871
0-E,595920484617420799
0-E,594677615571238911
0-E,595027131419852799
0-E,595250203431272447
0-E,595122067376963583
0-E,595918612011679743
0-E,594780849405165567
0-E,595130923599527935
0-E,595137177071910911
0-E,595920682185916415
0-E,595602949095292927
0-E,594833918021074943
0-E,595116251991244799
0-E,595347115073339391
0-E,594827449800327167
0-E,595613394455756799
0-E,595626253587841023
0-E,594758008769085439
0-E,595553694410342399
0-E,594838084139352063
0-E,594631427492937727
0-E,595933206310551551
0-E,594845316864278527
0-E,594856045692583935
0-E,595120641447821311
0-E,595276316832432127
0-E,594770756232019967
0-E,594654276718952447
0-E,595478025676521471
0-E,596172994334687231
0-E,595016849268146175
0-E,595601282647982079
0-E,594849105025433599
0-E,594652919509286911
0-E,595606101601288191
0-E,595322444781191167
0-E,595067521292304383
0-E,595651319016980479
0-E,595017304534679551
0-E,594838659664969727
0-E,594558911265112063
0-E,595643742694670335
0-E,595272399822258175
0-E,594762243606839295
0-E,595933695936823295
0-E,595537880340758527
0-E,595610508237733887
0-E,594617623468048383
0-E,595124695896948735
0-E,594653306056343551
0-E,594656449972404223
0-E,595122118916571135
0-E,594855641965658111
0-E,595546994261360639
0-E,595601239698309119
0-E,594562098130845695
0-E,595629698151612415
0-E,595006326598270975
0-E,595050341423120383
0-E,595016325282136063
0-E,595608549732646911
0-E,595628255042600959
0-E,595923783152304127
0-E,595025052655681535
0-E,595551667185778687
0-E,595337417037185023
0-E,595479631994290175
0-E,595008508441657343
0-E,595330270211604479
0-E,594919980575752191
0-E,595030206616436735
0-E,595601883943403519
0-E,595555730224840703
0-E,594786742100295679
0-E,595053579828461567
0-E,594574570715873279
0-E,595271558008668159
0-E,594678251226398719
0-E,595041639819378687
0-E,595616632861097983
0-E,594838135678959615
0-E,595547191829856255
0-E,595601342777524223
0-E,595936247147397119
0-E,595661369240453119
0-E,595277356214517759
0-E,595129583569731583
0-E,594670417206050815
0-E,595924985743147007
0-E,595629285834751999
0-E,594835876526161919
0-E,595339933888020479
0-E,595113494622240767
0-E,594849130795237375
0-E,595941040330899455
0-E,595559088889266175
0-E,595005398885335039
0-E,595557362312413183
0-E,594766899351388159
0-E,595555232008634367
0-E,595343962567344127
0-E,594760319461490687
0-E,595273791391662079
0-E,595113425902764031
0-E,595126997999419391
0-E,594761753980567551
0-E,595120366569914367
0-E,595262710376038399
0-E,596244617209315327
0-E,595060219847901183
0-E,594775411976568831
0-E,595606316349652991
0-E,595531841616740351
0-E,594882081784332287
0-E,595555000080400383
0-E,596244273611931647
0-E,595651714153971711
0-E,595253965822623743
0-E,594856286210752511
0-E,595249353027747839
0-E,594546816637206527
0-E,594770627383001087
0-E,594836151404068863
0-E,595664581875990527
0-E,594643161343590399
0-E,595027526556844031
0-E,594772585888088063
0-E,595118597043388415
0-E,595063587102261247
0-E,595924556246417407
0-E,594561634274377727
0-E,594680372940242943
0-E,595924753814913023
0-E,595342021242126335
0-E,595539873205583871
0-E,594882150503809023
0-E,594786029135724543
0-E,595259678129127423
0-E,596175279257288703
0-E,595538816643629055
0-E,595056938492887039
0-E,595250220611141631
0-E,594855684915331071
0-E,595606015701942271
0-E,595251595000676351
0-E,596243466158079999
0-E,595535380669792255
0-E,595922374403031039
0-E,595347432900919295
0-E,595135725372964863
0-E,595122479693823999
0-E,595056947082821631
0-E,595484665695961087
0-E,595123141118787583
0-E,594834012510355455
0-E,594674402935701503
0-E,596243930014547967
0-E,594841571652796415
0-E,595607871127814143
0-E,595555592785887231
0-E,595627662337114111
0-E,595268877949075455
0-E,594830456277434367
0-E,595020680378974207
0-E,594758627244376063
0-E,595040488768143359
0-E,595127899942551551
0-E,594886479830843391
0-E,595026246656589823
0-E,594671594027089919
0-E,594674222547075071
0-E,595609932712116223
0-E,594841339724562431
0-E,595328535044816895
0-E,594643230063067135
0-E,596173217672986623
0-E,595264230794461183
0-E,595118287805743103
0-E,595345105028644863
0-E,594679960623382527
0-E,595021805660405759
0-E,595628289402339327
0-E,595644094881988607
0-E,594665082856669183
0-E,594786492992192511
0-E,595256061766664191
0-E,595943222174285823
0-E,594667178800709631
0-E,595530776464850943
0-E,594662394207141887
0-E,595051672862982143
0-E,595480344958861311
0-E,594840454961299455
0-E,595604667082211327
0-E,595133612249055231
0-E,595331867939438591
0-E,594855212468928511
0-E,595256182025748479
0-E,595627731056590847
0-E,594674085108121599
0-E,595628976597106687
0-E,595478334914166783
0-E,594617305640468479
0-E,595276608890208255
0-E,595604400794238975
0-E,595343936797540351
0-E,595940808402665471
0-E,595066902817013759
0-E,594785539509452799
0-E,595256388184178687
0-E,595591009086210047
0-E,595027200139329535
0-E,595056852593541119
0-E,595027371938021375
0-E,595110926231797759
0-E,594882124734005247
0-E,594780187980201983
0-E,594769184273989631
0-E,595925071642492927
0-E,595554776742100991
0-E,595137795547201535
0-E,594652429883015167
0-E,595555060209942527
0-E,594769974547972095
0-E,595615498989731839
0-E,595590459330396159
0-E,595546934131818495
0-E,594560620662095871
0-E,595339770679263231
0-E,595615095262806015
0-E,595039552465272831
0-E,594852738567766015
0-E,595652504427954175
0-E,595272683290099711
0-E,595544537540067327
0-E,595054267023228927
0-E,594829751902797823
0-E,595138439792295935
0-E,595550086637813759
0-E,595022260926939135
0-E,595643699744997375
0-E,595920725135589375
0-E,595551813214666751
0-E,595263165642571775
0-E,595258432588611583
0-E,594832827099381759
0-E,595557731679600639
0-E,595113262694006783
0-E,594661560983486463
0-E,595536832368738303
0-E,596191033197330431
0-E,595119765274492927
0-E,594904939600281599
0-E,594777542280347647
0-E,594829545744367615
0-E,594655651108487167
0-E,595299526835699711
0-E,595051320675663871
0-E,595660140879806463
0-E,595050255523774463
0-E,594675545397002239
0-E,595544889727385599
0-E,595533894611107839
0-E,595249610725785599
0-E,595644318220287999
0-E,595272004685266943
0-E,595270243748675583
0-E,595047635593723903
0-E,594904776391524351
0-E,594626995086688255
0-E,595923259166294015
0-E,594778925259816959
0-E,595649858728099839
0-E,595265716853145599
0-E,595923388015312895
0-E,594783615364104191
0-E,595118682942734335
0-E,594679256248745983
0-E,594767775524716543
0-E,595659780102553599
0-E,594920023525425151
0-E,595057453888962559
0-E,595259025294098431
0-E,595919402285662207
0-E,595617947121090559
0-E,595251302942900223
0-E,595053184691470335
0-E,595535913245736959
0-E,595009272945836031
0-E,595602803066404863
0-E,594554478858862591
0-E,594777087013814271
0-E,595322178493218815
0-E,595252050267209727
0-E,594840643939860479
0-E,595658869569486847
0-E,595610576957210623
0-E,595629174165602303
0-E,594676447340134399
0-E,595265167097331711
0-E,595050032185475071
0-E,594837817851379711
0-E,595641423412330495
0-E,595550619213758463
0-E,596243320129191935
0-E,595546813872734207
0-E,594855710685134847
0-E,594757373113925631
0-E,594836391922237439
0-E,594666001979670527
0-E,595109216834813951
0-E,595544477410525183
0-E,595340019787366399
0-E,594828171354832895
0-E,595341789313892351
0-E,594562089540911103
0-E,594848177312497663
0-E,595274341147475967
0-E,595278919582613503
0-E,594631126845227007
0-E,594764219291795455
0-E,595555085979746303
0-E,594783581004365823
0-E,595629835590565887
0-E,594776786366103551
0-E,594762174887362559
0-E,594887519212929023
0-E,595066911406948351
0-E,594846863052505087
0-E,594642860695879679
0-E,594864403698941951
0-E,595040497358077951
0-E,595041004164218879
0-E,595940258646851583
0-E,595532906768629759
0-E,595319884980682751
0-E,594827827757449215
0-E,595261215727419391
0-E,595659934721376255
0-E,594830671025799167
0-E,594631745320517631
0-E,595128003021766655
0-E,595539941925060607
0-E,595029390572650495
0-E,595134213544476671
0-E,594673071495839743
0-E,595046080815562751
0-E,594631178384834559
0-E,595608420883628031
0-E,595054653570285567
0-E,594846253167149055
0-E,595606127371091967
0-E,595111003541209087
0-E,595661850276790271
0-E,595030868041400319
0-E,595021702581190655
0-E,595943024605790207
0-E,595046226844450815
0-E,594660573141008383
0-E,595344151545905151
0-E,595025851519598591
0-E,595250392409833471
0-E,595050410142597119
0-E,594572174124122111
0-E,595014083309207551
0-E,595120332210175999
0-E,594768771957129215
0-E,594652464242753535
0-E,595924178289295359
0-E,595126147595894783
0-E,595127590704906239
0-E,595480465217945599
0-E,595297679999762431
0-E,595249430337159167
0-E,595039638364618751
0-E,594756960797065215
0-E,595937355248959487
0-E,594678680723128319
0-E,595264239384395775
0-E,595535672727568383
0-E,594883232835567615
0-E,594830550766714879
0-E,595532382782619647
0-E,595547501067501567
0-E,595300557627850751
0-E,595044431548121087
0-E,596176206970224639
0-E,594660667630288895
0-E,595112944866426879
0-E,595938093983334399
0-E,595573399720296447
0-E,594617219741122559
0-E,594617683597590527
0-E,594850917501632511
0-E,594659928895913983
0-E,594838298887716863
0-E,595531961875824639
0-E,595641517901611007
0-E,595136635906031615
0-E,595129626519404543
0-E,594836048324853759
0-E,594771555095937023
0-E,595040102221086719
0-E,595798189718634495
0-E,595641054045143039
0-E,595265338896023551
0-E,594674823842496511
0-E,594651364731125759
0-E,595532726380003327
0-E,594827879297056767
0-E,595533808711761919
0-E,594832294523437055
0-E,595130622951817215
0-E,595330442010296319
0-E,595008190614077439
0-E,594849749270527999
0-E,595610130280611839
0-E,594666371346857983
0-E,595047644183658495
0-E,595557130384179199
0-E,595552981445771263
0-E,594660478651727871
0-E,594772671787433983
0-E,594663399229489151
0-E,595940327366328319
0-E,594853966928412671
0-E,594764399680421887
0-E,595627473358553087
0-E,595662683500445695
0-E,595933541318000639
0-E,594616326387924991
0-E,595260837770297343
0-E,595058527630786559
0-E,595654806530424831
0-E,595936582154846207
0-E,595062040914034687
0-E,595109792360431615
0-E,594757012336672767
0-E,595133311601344511
0-E,595662906838745087
0-E,594663175891189759
0-E,594847490117730303
0-E,594880587135713279
0-E,594557304947343359
0-E,595628323762077695
0-E,594573660182806527
0-E,595554218396352511
0-E,595250194841337855
0-E,594617666417721343
0-E,595603911167967231
0-E,595256620112412671
0-E,595610207590023167
0-E,595620549871271935
0-E,595941753295470591
0-E,595273310355324927
0-E,594853425762533375
0-E,595607338551869439
0-E,594629374498570239
0-E,595586585269895167
0-E,595054507541397503
0-E,595940095438094335
0-E,595066885637144575
0-E,595062899907493887
0-E,595111810995060735
0-E,594763875694411775
0-E,594838281707847679
0-E,594667926125019135
0-E,594844767108464639
0-E,595124524098256895
0-E,595262633066627071
0-E,595120315030306815
0-E,595110745843171327
0-E,594660126464409599
0-E,595329668916183039
0-E,595547303499005951
0-E,595612715850924031
0-E,594759065331040255
0-E,594668913967497215
0-E,595546435915612159
0-E,595276205163282431
0-E,594847172290150399
0-E,595541780171063295
0-E,595542140948316159
0-E,595275810026291199
0-E,595656086430679039
0-E,594774226565595135
0-E,595258776185995263
0-E,595128990864244735
0-E,594851372768165887
0-E,595590940366733311
0-E,594830688205668351
0-E,594630774657908735
0-E,595322917227593727
0-E,595130588592078847
0-E,594780909534707711
0-E,594680390120112127
0-E,594762217837035519
0-E,595014315237441535
0-E,596220402183700479
0-E,594630997996208127
0-E,594554624887750655
0-E,595053373670031359
0-E,594882562820669439
0-E,595664916883439615
0-E,595137529259229183
0-E,595010990932754431
0-E,595133019543568383
0-E,594673758690607103
0-E,595115453127327743
0-E,596192252968042495
0-E,595603516030975999
0-E,594759288669339647
0-E,595560085321678847
0-E,595048606256332799
0-E,594768093352296447
0-E,594655548029272063
0-E,595538438686507007
0-E,595602871785881599
0-E,595343472941072383
0-E,594666689174437887
0-E,596237822571053055
0-E,594827149152616447
0-E,595122342254870527
0-E,595004917848997887
0-E,594658597456052223
0-E,595652641866907647
0-E,595659642663600127
0-E,595614330758627327
0-E,594661784321785855
0-E,595603361412153343
0-E,595665243300954111
0-E,595115324278308863
0-E,595276239523020799
0-E,594679943443513343
0-E,594572285793271807
0-E,595548317111287807
0-E,594775334667157503
0-E,594766959480930303
0-E,595065820485255167
0-E,595532022005366783
0-E,595342759976501247
0-E,594663278970404863
0-E,594677581211500543
0-E,595027878744162303
0-E,594772809226387455
0-E,595005020928212991
0-E,596260774876282879
0-E,595249653675458559
0-E,594885638017253375
0-E,594653177207324671
0-E,595265923011575807
0-E,594838041189679103
0-E,595943316663566335
0-E,595269900151291903
0-E,595251826928910335
0-E,595603808088752127
0-E,595536789419065343
0-E,595798043689746431
0-E,594657360505470975
0-E,595025464972541951
0-E,595554123907071999
0-E,594839467118821375
0-E,595258011681816575
0-E,595120229130960895
0-E,595039054249066495
0-E,595016402591547391
0-E,595609193977741311
0-E,595553917748641791
0-E,595546152447770623
0-E,595661094362546175
0-E,594554375779647487
0-E,595010621565566975
0-E,595322925817528319
0-E,595548978536251391
0-E,595920862574542847
0-E,594555475291275263
0-E,595067675911127039
0-E,595608652811862015
0-E,595271583778471935
0-E,595556185491374079
0-E,594670889652453375
0-E,595615490399797247
0-E,594778916669882367
0-E,595534452956856319
0-E,594759692396265471
0-E,595335664690528255
0-E,595663611213381631
0-E,594557708674269183
0-E,595039999141871615
0-E,594775618134999039
0-E,595264686060994559
0-E,594777885877731327
0-E,595330897276829695
0-E,595255271492681727
0-E,595058226983075839
0-E,595058682249609215
0-E,595486022905626623
0-E,595039878882787327
0-E,595534126539341823
0-E,595549270594027519
0-E,594762389635727359
0-E,595264479902564351
0-E,595484785955045375
0-E,595624449701576703
0-E,595554038007726079
0-E,595538782283890687
0-E,595133251471802367
0-E,594555466701340671
0-E,595342777156370431
0-E,594885560707842047
0-E,595053511108984831
0-E,594829631643713535
0-E,595135570754142207
0-E,595349116528099327
0-E,595263311671459839
0-E,595249370207617023
0-E,595118373705089023
0-E,594559392301449215
0-E,594663553848311807
0-E,595656395668324351
0-E,594774827861016575
0-E,595337743454699519
0-E,594774484263632895
0-E,594557493925904383
0-E,595343369861857279
0-E,596246541354663935
0-E,595345981201973247
0-E,595054120994340863
0-E,595023910194380799
0-E,595254721736867839
0-E,594656681900638207
0-E,594774321054875647
0-E,595623264290603007
0-E,595552775287341055
0-E,595264333873676287
0-E,594774415544156159
0-E,594851218149343231
0-E,594889331689127935
0-E,595657520949755903
0-E,595349039218687999
0-E,595261318806634495
0-E,594665615432613887
0-E,595331687550812159
0-E,595650202325483519
0-E,596167754474586111
0-E,595661961945939967
0-E,595039243227627519
0-E,594680063702597631
0-E,596245510562512895
0-E,595019185730355199
0-E,595113228334268415
0-E,595320890003030015
0-E,594883516303409151
0-E,596254392554881023
0-E,594836641030340607
0-E,595063647231803391
0-E,594904114966560767
0-E,595005287216185343
0-E,595924659325632511
0-E,595128372388954111
0-E,594865863987822591
0-E,595019031111532543
0-E,595132736075726847
0-E,594660324032905215
0-E,594771185728749567
0-E,595536265433055231
0-E,594629718095953919
0-E,595636819207389183
0-E,595541909020082175
0-E,595031787164401663
0-E,595259978776838143
0-E,595917899047108607
0-E,595260906489774079
0-E,595061826165669887
0-E,595481006383824895
0-E,594767930143539199
0-E,595322419011387391
0-E,595347243922358271
0-E,594768943755821055
0-E,594852437920055295
0-E,595543017121644543
0-E,595063793260691455
0-E,595132693126053887
0-E,595348257534640127
0-E,595111329958723583
0-E,595617320055865343
0-E,595666256913235967
0-E,595026452815020031
0-E,595031941783224319
0-E,594848151542693887
0-E,595616615681228799
0-E,594667582527635455
0-E,595121775319187455
0-E,594768058992558079
0-E,594655771367571455
0-E,594675459497656319
0-E,594657850131742719
0-E,595625841270980607
0-E,594652764890464255
0-E,595047618413854719
0-E,594850256076668927
0-E,595620438202122239
0-E,596175090278727679
0-E,595272339692716031
0-E,595560076731744255
0-E,595554063777529855
0-E,595120340800110591
0-E,595348549592416255
0-E,595560703796969471
0-E,594886694579208191
0-E,595038298334822399
0-E,595542613394718719
0-E,594777748438777855
0-E,595546367196135423
0-E,594837482843930623
0-E,595936015219163135
0-E,595012734689476607
0-E,595607012134354943
0-E,594661904580870143
0-E,595041107243433983
0-E,595057127471448063
0-E,594678594823782399
0-E,594757510552879103
0-E,594761410383183871
0-E,595298908360409087
0-E,594674385755832319
0-E,595607003544420351
0-E,594766435494920191
0-E,594777808568319999
0-E,594836486411517951
0-E,595639413367635967
0-E,595342691257024511
0-E,595120924915662847
0-E,595478206065147903
0-E,594670434385919999
0-E,594770764821954559
0-E,594758988021628927
0-E,594663382049619967
0-E,596243500517818367
0-E,595277897380397055
0-E,595658586101645311
0-E,595047188917125119
0-E,594768462719483903
0-E,595348455103135743
0-E,595573485619642367
0-E,595062410281222143
0-E,594566564896833535
0-E,595659110087655423
0-E,595532185214124031
0-E,594769098374643711
0-E,594846347656429567
0-E,594756720278896639
0-E,595007623678394367
0-E,595063209145139199
0-E,595531429299879935
0-E,594716141427884031
0-E,595050049365344255
0-E,594631367363395583
0-E,595617844041875455
0-E,595024940986531839
0-E,594661569573421055
0-E,595607415861280767
0-E,594886651629535231
0-E,594557519695708159
0-E,594671336329052159
0-E,594827235051962367
0-E,595108684258869247
0-E,596175597084868607
0-E,595027328988348415
0-E,594768806316867583
0-E,595027981823377407
0-E,594761101145538559
0-E,594574158399012863
0-E,595060752423845887
0-E,595545791670517759
0-E,594664309762555903
0-E,594886935097376767
0-E,594783031248551935
0-E,595298453093875711
0-E,595127212747784191
0-E,594760027403714559
0-E,594642371069607935
0-E,595275956055179263
0-E,595548918406709247
0-E,595250418179637247
0-E,594758421085945855
0-E,595604460923781119
0-E,595485370070597631
0-E,596190990247657471
0-E,595924865484062719
0-E,594559168963149823
0-E,595265854292099071
0-E,595266970983596031
0-E,595653956126900223
0-E,595276411321712639
0-E,594783091378094079
0-E,594665976209866751
0-E,594671791595585535
0-E,595138336713080831
0-E,595649437821304831
0-E,596245450432970751
0-E,595639232979009535
0-E,595048090860257279
0-E,595554785332035583
0-E,594624967862124543
0-E,595542037869101055
0-E,594757776840851455
0-E,595638545784242175
0-E,595555859073859583
0-E,595045513879879679
0-E,595109697871151103
0-E,594768290920792063
0-E,595557705909796863
0-E,594556823911006207
0-E,596264477138092031
0-E,595122041607159807
0-E,594670400026181631
0-E,595042653431660543
0-E,595625343054774271
0-E,595041236092452863
0-E,595925578448633855
0-E,595138242223800319
0-E,594714054073778175
0-E,595659582534057983
0-E,595038281154953215
0-E,594769828519084031
0-E,595642376895070207
0-E,595003320121163775
0-E,594846966131720191
0-E,595643570895978495
0-E,595337408447250431
0-E,595128715986337791
0-E,594775154278531071
0-E,595591077805686783
0-E,595056148218904575
0-E,595004617201287167
0-E,595642084837294079
0-E,595643613845651455
0-E,594759426108293119
0-E,595045677088636927
0-E,595124790386229247
0-E,594671636976762879
0-E,594852644078485503
0-E,595642540103827455
0-E,594665443633922047
0-E,596262166445686783
0-E,594661818681524223
0-E,594848340521254911
0-E,594775558005456895
0-E,595922949928648703
0-E,594920298403332095
0-E,595651164398157823
0-E,595337872303718399
0-E,594617030762561535
0-E,596190998837592063
0-E,594780565937324031
0-E,595337734864764927
0-E,595132839154941951
0-E,594573436844507135
0-E,594836082684592127
0-E,595136653085900799
0-E,594670503105396735
0-E,596260792056152063
0-E,595043082928390143
0-E,594847687686225919
0-E,596166371495116799
0-E,594715978219126783
0-E,595047214686928895
0-E,595934280052375551
0-E,595625016637259775
0-E,595606445198671871
0-E,594666276857577471
0-E,595014512805937151
0-E,595031400617345023
0-E,595249490466701311
0-E,595545379353657343
0-E,595276394141843455
0-E,595043177417670655
0-E,595249559186178047
0-E,595260107625857023
0-E,594669498083049471
0-E,594643092624113663
0-E,595558204126003199
0-E,595924779584716799
0-E,595049748717633535
0-E,596245081065783295
0-E,594654843654635519
0-E,595485455969943551
0-E,595936144068182015
0-E,594674961281449983
0-E,595603507441041407
0-E,595557662960123903
0-E,595004282193838079
0-E,595482758730481663
0-E,595659127267524607
0-E,594575111881752575
0-E,596244153352847359
0-E,594653185797259263
0-E,594846278936952831
0-E,594760224972210175
0-E,594651940256743423
0-E,595119129619333119
0-E,594873560569217023
0-E,595556219851112447
0-E,595938145522941951
0-E,595642402664873983
0-E,594850711343202303
0-E,595017923009970175
0-E,595347862397648895
0-E,594680467429523455
0-E,595038143715999743
0-E,595010810544127999
0-E,594758335186599935
0-E,594828145585029119
0-E,595538644844937215
0-E,595263947326619647
0-E,595050023595540479
0-E,594629365908635647
0-E,595340930320433151
0-E,594662909603217407
0-E,595608669991731199
0-E,595541969149624319
0-E,595549382263177215
0-E,595604117326397439
0-E,595119310007959551
0-E,594758730323591167
0-E,595032903855898623
0-E,595649618209931263
0-E,595004625791221759
0-E,594830052550508543
0-E,594555604140294143
0-E,595126224905306111
0-E,595344142955970559
0-E,594845952519438335
0-E,595478343504101375
0-E,595265759802818559
0-E,596175717343952895
0-E,595925672937914367
0-E,595602433699217407
0-E,595016119123705855
0-E,595132813385138175
0-E,595339246693253119
0-E,595115994293207039
0-E,595921463869964287
0-E,595273765621858303
0-E,595067899249426431
0-E,594763557866831871
0-E,595117978568097791
0-E,595273851521204223
0-E,595590244582031359
0-E,595133775457812479
0-E,596244161942781951
0-E,595936066758770687
0-E,595048288428752895
0-E,595053193281404927
0-E,595253656584978431
0-E,594769845698953215
0-E,595937028831444991
0-E,595136910783938559
0-E,594666242497839103
0-E,595006060310298623
0-E,594653580934250495
0-E,595014547165675519
0-E,595479365706317823
0-E,595541840300605439
0-E,594863699324305407
0-E,595641852909060095
0-E,595054430231986175
0-E,594770086217121791
0-E,594663330510012415
0-E,595535732857110527
0-E,595131164117696511
0-E,595548506089848831
0-E,594680312810700799
0-E,595483875421978623
0-E,594786664790884351
0-E,595277639682359295
0-E,595607226882719743
0-E,594761590771810303
0-E,594834579446038527
0-E,594855495936770047
0-E,595028299650957311
0-E,594496333591609343
0-E,595922580561461247
0-E,595630428296052735
0-E,595049104472539135
0-E,595608627042058239
0-E,595063123245793279
0-E,595534349877641215
0-E,594829459845021695
0-E,594851295458754559
0-E,594849096435499007
0-E,595111785225256959
0-E,595005038108082175
0-E,594669850270367743
0-E,595533782941958143
0-E,595640736217563135
0-E,594675365008375807
0-E,594546799457337343
0-E,594678027888099327
0-E,594827166332485631
0-E,595130674491424767
0-E,595064669434019839
0-E,596191222175891455
0-E,594558756646289407
0-E,596244660158988287
0-E,595665062912327679
0-E,595047661363527679
0-E,595256250745225215
0-E,595253897103147007
0-E,595258947984687103
0-E,596246687383551999
0-E,595128982274310143
0-E,594845969699307519
0-E,595022209387331583
0-E,595627670927048703
0-E,594625483258200063
0-E,595127204157849599
0-E,596245802620289023
0-E,594757416063598591
0-E,595127796863336447
0-E,595274281017933823
0-E,595276737739227135
0-E,594853777949851647
0-E,595340380564619263
0-E,595005948641148927
0-E,595936075348705279
0-E,594758129028169727
0-E,596176404538720255
0-E,595061448208547839
0-E,595545585512087551
0-E,595559724544425983
0-E,595260880719970303
0-E,595025860109533183
0-E,596262664661893119
0-E,594776322509635583
0-E,595128415338627071
0-E,594761401793249279
0-E,595538060729384959
0-E,595007967275778047
0-E,595348197405097983
0-E,595123982932377599
0-E,595638786302410751
0-E,595554716612558847
0-E,596243741035986943
0-E,595347312641835007
0-E,595059317904769023
0-E,595050667840634879
0-E,594495225490046975
0-E,594849843759808511
0-E,594644028926984191
0-E,595264660291190783
0-E,595550602033889279
0-E,595551306408525823
0-E,594572156944252927
0-E,595126456833540095
0-E,595343541660549119
0-E,595654127925592063
0-E,594495371518935039
0-E,595922984288387071
0-E,596252296610840575
0-E,594627716641193983
0-E,595934219922833407
0-E,594828274434047999
0-E,595346281849683967
0-E,595536918268084223
0-E,595046982758694911
0-E,595652203780243455
0-E,595337271008296959
0-E,595264625931452415
0-E,595255889967972351
0-E,594854121547235327
0-E,595532545991376895
0-E,595628272222470143
0-E,594786467222388735
0-E,595934048124141567
0-E,595557285003001855
0-E,595252058857144319
0-E,595254472628764671
0-E,595126637222166527
0-E,595552964265902079
0-E,595060125358620671
0-E,595263629499039743
0-E,595938978746597375
0-E,595122874830815231
0-E,594828008146075647
0-E,595252376684724223
0-E,595544597669609471
0-E,595133801227616255
0-E,595260245064810495
0-E,595044276929298431
0-E,594886840608096255
0-E,594678869701689343
0-E,595010192068837375
0-E,595611057993547775
0-E,595276256702889983
0-E,595920063710625791
0-E,595065691636236287
0-E,595607390091476991
0-E,595602854606012415
0-E,595659762922684415
0-E,595038779371159551
0-E,594765542141722623
0-E,595545654231564287
0-E,595014280877703167
0-E,595005218496708607
0-E,595482604111659007
0-E,594765593681330175
0-E,595654557422321663
0-E,594865709368999935
0-E,594848082823217151
0-E,595659513814581247
0-E,594783761392992255
0-E,595341694824611839
0-E,595551323588395007
0-E,595620592820944895
0-E,595063415303569407
0-E,594851776495091711
0-E,595537742901805055
0-E,595130837700182015
0-E,595003766797762559
0-E,595256525623132159
0-E,595115264148766719
0-E,594840497910972415
0-E,595132409658212351
0-E,595555481116737535
0-E,594558052271652863
0-E,594851535976923135
0-E,595006240698925055
0-E,595555335087849471
0-E,594883292965109759
0-E,595025817159860223
0-E,595115246968897535
0-E,594864807425867775
0-E,595109629151674367
0-E,595004144754884607
0-E,595064583534673919
0-E,594627029446426623
0-E,594887287284695039
0-E,595137211431649279
0-E,595654961149247487
0-E,595271832886575103
0-E,596264305339400191
0-E,594784766415339519
0-E,596175571315064831
0-E,595048924083912703
0-E,595656498747539455
0-E,595624011614912511
0-E,595538679204675583
0-E,595535114381819903
0-E,594832251573764095
0-E,594573814801629183
0-E,595659522404515839
0-E,594762698873372671
0-E,594766684603023359
0-E,594852042783064063
0-E,595116604178563071
0-E,594852446509989887
0-E,595018532895326207
0-E,595644189371269119
0-E,595128896374964223
0-E,595269925921095679
0-E,594784474357563391
0-E,595643639615455231
0-E,595940464805281791
0-E,594662901013282815
0-E,596243612186968063
0-E,595624844838567935
0-E,594838900183138303
0-E,594644011747115007
0-E,594716107068145663
0-E,594666096468951039
0-E,594903513671139327
0-E,594759821245284351
0-E,595048305608622079
0-E,595017399023960063
0-E,595480113030627327
0-E,594776451358654463
0-E,595555292138176511
0-E,594841588832665599
0-E,595299397986680831
0-E,594784809365012479
0-E,595251526281199615
0-E,595112137412575231
0-E,595114954911121407
0-E,595066404600807423
0-E,595654419983368191
0-E,595544125223206911
0-E,594657815772004351
0-E,595260434043371519
0-E,594660787889373183
0-E,594642972365029375
0-E,595123957162573823
0-E,594555432341602303
0-E,594662866653544447
0-E,594830344608284671
0-E,595478300554428415
0-E,595623805456482303
0-E,595601213928505343
0-E,595543008531709951
0-E,595043856022503423
0-E,595664014940307455
0-E,594884186318307327
0-E,595931204855791615
0-E,595614717305683967
0-E,594758644424245247
0-E,595609863992639487
0-E,595937106140856319
0-E,595120040152399871
0-E,595556254210850815
0-E,595919436645400575
0-E,594844818648072191
0-E,596175622854672383
0-E,595006670195654655
0-E,595601308417785855
0-E,595619355870363647
0-E,594785951826313215
0-E,594765679580676095
0-E,595009547823742975
0-E,594663639747657727
0-E,595260580072259583
0-E,596264167900446719
0-E,596244179122651135
0-E,596245768260550655
0-E,595116071602618367
0-E,595943351023304703
0-E,594679806004559871
0-E,595256748961431551
0-E,594783400615739391
0-E,595254584297914367
0-E,594833677502906367
0-E,594680252681158655
0-E,594674995641188351
0-E,594556351464603647
0-E,594666568915353599
0-E,594879796861730815
0-E,595274573075709951
0-E,595617826862006271
0-E,594882640130080767
0-E,594656587411357695
0-E,595264917989228543
0-E,594664893878108159
0-E,594658391297622015
0-E,595641028275339263
0-E,595541926199951359
0-E,595257169868226559
0-E,596174222695333887
0-E,595542922632364031
0-E,595019426248523775
0-E,595121818268860415
0-E,596238071679156223
0-E,595608790250815487
