id_port_1,H3_int_8
KHAWR KHASAB,613680155105165311
FUJAYRAH HARBOR,613680074675191807
KHAWR FAKKAN,613679809349812223
MINA SAQR,613680170999480319
MINA SAQR,613680171001577471
FATEH OIL TERMINAL,613669485081001983
ZIRKUH PETROLEUM PORT,613679541656748031
ZIRKUH PETROLEUM PORT,613679541658845183
ZIRKUH OIL FIELD,613679497566224383
ZIRKUH OIL FIELD,613679497568321535
MUBARRAZ OIL TERMINAL,613679278380285951
AL JAZEERA PORT,613680095340527615
AJMAN,613680098995863551
ASH SHARIQAH,613680097754349567
ASH SHARIQAH,613680097792098303
ASH SHARIQAH,613680097852915711
SHARJAH OFFSHORE TERMINAL,613680082864570367
UMM AL QAYWAYN,613680050400657407
AL HAMRIYAH LPG TERMINAL,613680098240888831
AL HAMRIYAH LPG TERMINAL,613680098161197055
DUBAYY,613680103947239423
DUBAYY,613680103940947967
MINA JABAL ALI,613679290921254911
JAZIRAT DAS,613679543439327231
JAZIRAT DAS,613679543441424383
ABU ZABY,613679230101749759
ABU ZABY,613679230129012735
ABU ZABY,613679230120624127
UMM AN NAR,613679233346043903
HULAYLAH OIL TERMINAL,613680090196213759
JABAL AZ ZANNAH/RUWAYS,613679673594871807
UMM SAID,613957072347725823
UMM SAID,613957072848945151
DOHA,613957105713414143
DOHA,613957105709219839
JAZIRAT HALUL,613956939350540287
JAZIRAT HALUL,613956939358928895
RAS LAFFAN,613956878329708543
RAS LAFFAN,613956878327611391
AL SHAHEEN TERMINAL,613957211265171455
AL RAYYAN TERMINAL,613956886617653247
AL MANAMAH,613957263607988223
SITRAH,613957291602870271
MINA SALMAN,613957291651104767
MINA SALMAN,613957291659493375
KHALIFA BIN SALMAN,613957275037466623
KHALIFA BIN SALMAN,613957275018592255
DAMMAM,613957315510403071
DAMMAM,613957315537666047
AL JUBAYL,613956539998273535
RAS  TANNURAH,613957312310149119
RAS  TANNURAH,613957311794249727
RAS AL GHAR,613956547524952063
JU AYMAH LPG TERMINAL,613956548577722367
JU AYMAH LPG TERMINAL,613956548571430911
JU AYMAH OIL TERMINAL,613956552446967807
RAS AL MISHAB,613956754218156031
RAS AL MISHAB,613956754283167743
RAS AL KHAFJI,613956593198825471
RAS AL KHAFJI,613956593205116927
MINA AZ ZAWR,613273736728018943
MINA AZ ZAWR,613956595031736319
MINA ASH SHUAYBAH,613273718828826623
MINA ASH SHUAYBAH,613273718824632319
MINA ASH SHUAYBAH,613273718889644031
MINA ABD ALLAH,613273718919004159
MINA ABD ALLAH,613273718923198463
MINA AL AHMADI,613273718654763007
MINA AL AHMADI,613273718910615551
MINA AL AHMADI,613273718652665855
AL KUWAYT,613273754283278335
DOHA HARBOR,613273750558736383
DOHA HARBOR,613273750560833535
KHAWR AL AMAYA,613274466427863039
KHAWR AL AMAYA,613274466432057343
AL-BASRA OIL TERMINAL,613274493932011519
UMM QASR,613273597420503039
UMM QASR,613273597460348927
AL BASRAH,613274384175464447
AL BASRAH,613274384240476159
KHAWR AL ZUBAIR,613273581318569983
KHAWR AL ZUBAIR,613273581320667135
KHAWR AL ZUBAIR,613273581310181375
KHAWR AL ZUBAIR LNG TERMINAL,613273580655869951
KHORRAMSHAHR,613274347666145279
KHORRAMSHAHR,613274343809482751
ABADAN,613274345671753727
KHOSROWABAD,613274498768044031
KHOSROWABAD,613274498858221567
KHOSROWABAD,613274498759655423
BANDAR-E MAHSHAHR,613274103995957247
BANDAR-E MAHSHAHR,613274103775756287
BANDAR KHOMEYNI,613274102613934079
BARKAN OIL-LOADING TERMINAL,613274197623308287
BARKAN OIL-LOADING TERMINAL,613274197621211135
KHARG ISLAND OIL TERMINAL,613671856714547199
SIRUS OIL TERMINAL,613956621195804671
SIRUS OIL TERMINAL,613956621168541695
BUSHEHR,613671802261995519
BUSHEHR,613671821979418623
BUSHEHR,613671802201178111
BANDAR-E PARS TERMINAL,613671688143372287
BANDAR-E PARS TERMINAL,613671688139177983
JAZIREH-YE LAVAN OIL TERMINAL,613669619799949311
BANDAR-E SHAHID REAJIE,613670344382742527
BANDAR-E SHAHID REAJIE,613670344393228287
BANDAR ABBAS,613670324237500415
JAZIREH-YE HORMOZ,613670292088160255
BANDAR TAHERI OFFSHORE TERMINAL,613671665827577855
JAZIREH-YE SIRRI,613669469945855999
JAZIREH-YE SIRRI,613669469950050303
JASK,613679839976620031
JASK,613679839919996927
CHAH BAHAR,613654191532933119
CHAH BAHAR,613654175118524415
CHAH BAHAR,613654175110135807
GWADAR,613652121218187263
KARACHI,613666325698445311
KARACHI,613666325690056703
MUHAMAMAD BIN QASIM,613666487992844287
MUHAMAMAD BIN QASIM,613666487988649983
SIKKA,613663881471983615
VADINAR TERMINAL,613663885731299327
MUNDRA,613663884324110335
MANDVI,613664135730692095
KANDLA,613663863400824831
KANDLA,613663863394533375
NAVLAKHI,613663870984126463
BEDI,613663882749149183
BEDI,613663882740760575
OKHA,613664275807862783
OKHA,613664278263627775
DAHEJ,613665833496870911
DAHEJ,613665833505259519
PORBANDAR,613665315034759167
PORBANDAR,613665315038953471
VERAVAL,613665041100570623
VERAVAL,613665041096376319
PIPAVAV BANDAR,613665778423562239
PIPAVAV BANDAR,613665783475601407
PIPAVAV BANDAR,613665778415173631
BHAVNAGAR,613665826530131967
BHAVNAGAR,613665826542714879
MAGDALLA,613665603210706943
MAGDALLA,613665603214901247
HAZIRA,613665601652523007
MUMBAI (BOMBAY),614187957879832575
MUMBAI (BOMBAY),614187957781266431
JAWAHARLAL NEHRU PORT (NHAVA SHIVA),614187958209085439
RATNAGIRI,614188094693834751
PANAJI,614190016702185471
MARMAGAO,614190014353375231
KARWAR,614180209792385023
BELEKERI,614190298156761087
BELEKERI,614190298160955391
NEW MANGALORE,614179577431851007
AZHIKAL (AZHIKKAL),614178543923888127
AZHIKAL (AZHIKKAL),614178543932276735
CALICUT (KOZHIKODE),614178815219859455
BEYPORE,614178815278579711
BEYPORE,614178815473614847
KOCHI (COCHIN),614178730182443007
KOCHI (COCHIN),614178730195025919
KOCHI (COCHIN),614178730190831615
QUILON (KOLLAM),614180771193683967
TRIVANDRUM,614181019731361791
TRIVANDRUM,614181023583830015
TRIVANDRUM,614181023839682559
KOLACHEL,614181060479025151
KOLACHEL,614181060483219455
KOLACHEL,614181060544036863
MALE,614200572190392319
COLOMBO,614197965671628799
COLOMBO,614197963085840383
GALLE HARBOR,614196020691075071
TRINCOMALEE HARBOR,614197346739159039
KANKESANTURAI,614207907432497151
TUTICORIN,614197848648450047
TUTICORIN,614197847964778495
NAGAPPATTINAM,614207622454706175
NAGAPPATTINAM,614207622444220415
KARAIKAL PORT,614207624356823039
KARAIKAL PORT,614207624365211647
KARAIKAL PORT,614207624367308799
CUDDALORE,614207772568846335
CUDDALORE,614207772573040639
PONDICHERRY,614207774988959743
CHENNAI (MADRAS),614205631919816703
KAMARAJAR PORT,614205785458606079
KAMARAJAR PORT,614205785141936127
MACHILIPATNAM,614206458317242367
MACHILIPATNAM,614206458306756607
KAKINADA BAY,613555140122640383
KAKINADA BAY,613555140133126143
VISHAKHAPATNAM,613555182663368703
VISHAKHAPATNAM,613555182682243071
VISHAKHAPATNAM,613555182743060479
GOPALPUR,613555813987909631
PARADIP,613554599002898431
PARADIP,613554598975635455
HALDIA PORT,613554781824221183
HALDIA PORT,613554782321246207
CALCUTTA,613561767963918335
CALCUTTA,613561767968112639
MONGLA,613561797080776703
MONGLA,613561797072388095
CHITTAGONG,613558418535350271
CHITTAGONG,613558418533253119
CHITTAGONG,613558418524864511
SITTWE,613560363127930879
SITTWE,613560363067113471
BASSEIN,614258462882267135
RANGOON,614258428824518655
MOULMEIN HARBOR,614257953978974207
MOULMEIN HARBOR,614257953960099839
YETAGUN MARINE TERMINAL,614250119377715199
MERGUI,614249926003523583
PORT BLAIR,614264477501620223
PORT BLAIR,614264477463871487
PHUKET,614251408870342655
KRABI,614252445647765503
KANTANG HARBOR,614268262594641919
KANTANG HARBOR,614268262586253311
BANG SAPHAN,614252236899352575
BANG SAPHAN,614252236886769663
KHANOM,614252367312846847
KHANOM,614252367319138303
PORT LANGKAWI,614268130809610239
PORT LANGKAWI,614268130799124479
PELABUHAN BASS,614268135240892415
PELABUHAN BASS,614268135737917439
PULAU PINANG,614268390766280703
PULAU PINANG,614268390804029439
MALONG MARINE TERMINAL,614269922828091391
MALONG MARINE TERMINAL,614269923144761343
LUMUT,614266457510903807
LUMUT,614266457433309183
TELUK ANSON,614266451892633599
TELUK ANSON,614266446779777023
PORT KLANG,614266719612960767
PORT DICKSON,614266738124521471
PELABUHAN SUNGAI UDANG,614268780769443839
MELAKA,614268768660488191
MUAR,614268769914585087
MUAR,614268772485693439
JOHOR,614268986240008191
JOHOR,614268986242105343
SERANGOON HARBOR,614269018064289791
SERANGOON HARBOR,614269018062192639
SERANGOON HARBOR,614269018068484095
KEPPEL - (EAST SINGAPORE),614268617233530879
KEPPEL - (EAST SINGAPORE),614268617986408447
PULAU BUKOM,614268617850093567
PULAU SEBAROK,614268617866870783
JURONG ISLAND,614268617275473919
TANJUNGUBAN,614269018766835711
TANJUNGPINANG,614268857969803263
TANJUNGPINANG,614268857965608959
KIJANG,614962981804965887
SEKUPANG,614269015572873215
SEKUPANG,614269015562387455
PULAU SAMBU,614269015725965311
PULAU SAMBU,614269015501570047
LALANG MARINE TERMINAL,614268650563567615
DABO,614961984166690815
TOBOALI,614964189267492863
MUNTOK,614962079589203967
MUNTOK,614962079587106815
BLINYU,614962252327419903
PANGKALPINANG,614961365343272959
RAMBA,614962150460358655
TANJUNGPANDAN,614961653716353023
SUNGAIGERONG,614964236868648959
PALEMBANG,614964232718385151
PALEMBANG,614964232709996543
ARDJUNA OIL FIELD,614953997012303871
CINTA OIL TERMINAL,614953782121332735
PANJANG,614964393815310335
BENGKULU,614968957094330367
PULAU BAAI,614968957377445887
TELUK BAYUR,614967004060712959
TELUK BAYUR,614967004062810111
SIBOLGA,614269206709403647
TANJUNG BALAI KARIMUN,614268596427685887
JABUNG BATANGHARI MARINE TERMINAL,614962048490536959
KUALA TANJUNG,614267186537562111
KUALA TANJUNG,614267186535464959
ULEELHEUE,614272085402845183
SABANG,614251832035770367
LHOKSEUMAWE,614272287616532479
BLANGLANCANG,614272287574589439
BLANGLANCANG,614272287601852415
PANGKALANSUSU,614267032380112895
BELAWAN,614266957329334271
KUALA KAPUS,614330141664870399
DUMAI,614269526371991551
DUMAI,614269525619113983
BENGKALIS,614268660397113343
BENGKALIS,614268660359364607
SUNGAIPAKNING,614268646513967103
FLYING FISH COVE,614954878818582527
MERAK MAS TERMINAL,614953762156445695
BANTEN,614953806439907327
BANTEN,614953806450393087
ANYER LOR,614953806607679487
ANYER LOR,614953806618165247
TANJUNG GEREM,614953762705899519
TANJUNG GEREM,614953762701705215
TANJUNG GEREM,614953762707996671
TANJUNG SEKONG,614953762219360255
TANJUNG SEKONG,614953762477309951
JAKARTA,614953741350600703
JAKARTA,614953740666929151
POLENG OIL FIELD,614978865980243967
POLENG OIL FIELD,614978865982341119
CIREBON,614979488760987647
CIREBON,614979488721141759
TEGAL,614979403757125631
PEKALONGAN,614979394171043839
SEMARANG,614979696578265087
REMBANG,614978940429139967
REMBANG,614978940433334271
REMBANG,614978940494151679
TUBAN,614978854632554495
TUBAN,614978854594805759
GRESIK,614978882124120063
GRESIK,614978882044428287
SURABAYA,614978878286331903
PROBOLINGGO,614979124248707071
PROBOLINGGO,614979124257095679
PROBOLINGGO,614979124259192831
PANARUKAN,614982259679690751
PANARUKAN,614982259675496447
CELUKAN BAWANG,614982491851194367
CELUKAN BAWANG,614982491847000063
CILACAP,614979746003943423
TANJUNG BENETE,615122154974871551
TANJUNG BENETE,615122154966482943
BENOA,615122107082211327
BENOA,615122107092697087
AMPENAN,615122182512574463
LABUHANHAJI,615122123794415615
LABUHANHAJI,615122123798609919
MAUMERE,615095838883971071
LARANTUKA,615095693981253631
ENDE,615112687182938111
WAINGAPU,615112592339238911
KUPANG,615093506628648959
KUPANG,615093506632843263
DILI,615096216629280767
DILI,615096216620892159
BELIDA MARINE TERMINAL,614269677180289023
TAREMPAH,614347095672881151
TAREMPAH,614269955845652479
BELANAK FIELD TERMINAL,614270077811818495
UDANG OILFIELD,614270122646831103
UDANG OILFIELD,614270122644733951
WIDURI MARINE TERMINAL,614964297757360127
WIDURI MARINE TERMINAL,614964297765748735
WIDURI MARINE TERMINAL,614964297753165823
KUCHING,614962783869468671
BINTANGOR,614347411352977407
BINTANGOR,614347411348783103
SIBU,614347384029183999
SARIKEI,614347399460028415
TG. MANI,614347402276503551
BINTULU PORT,614330593125072895
BINTULU PORT,614330593120878591
TAWA,614320961688174591
TAWA,614320961686077439
TANJUNG PELEPAS,614268613911642111
MIRI,614330510222557183
LUTONG,614330510480506879
LUTONG,614330510476312575
LUTONG,614330510467923967
MUARA HARBOR,614320260385865727
BANDAR SERI BEGAWAN,614320412899147775
BANDAR SERI BEGAWAN,614320412907536383
LUMUT,614320680810315775
SERIA OIL LOADING TERMINAL,614320669374545919
KUALA BELAIT,614320668032368639
KUALA BELAIT,614320668030271487
KUALA BELAIT,614320668040757247
VICTORIA,614320291182542847
KOTA KINABALU,614320609312112639
KOTA KINABALU,614320609330987007
KOTA KINABALU,614320609339375615
SAPANGAR BAY,614320606699061247
SAPANGAR BAY,614320606634049535
KUDAT,614319312112451583
PELABUHAN SANDAKAN,614321070691844095
LAHAD DATU,614320787859439615
BAKAPIT,614320795396603903
BAKAPIT,614320795356758015
MOSTYN,614320816275849215
MOSTYN,614320816332472319
TANJUNG ARANG  (BUNYU),614320955897937919
TANJUNG ARANG  (BUNYU),614330799205908479
TANJUNG ARANG  (BUNYU),614320955906326527
LINGKAS,614330800273358847
TANJUNGREDEB,614330931146129407
TANJUNGREDEB,614330931081117695
TANJUNGREDEB,614330931085311999
TANJUNG SANGATA,614328518427279359
BENOA,614328829961306111
BENOA,614328829973889023
BONTANG LNG TERMINAL,614328487064371199
BONTANG LNG TERMINAL,614328487051788287
TANJUNG SANTAN,614328485348900863
TANJUNG SANTAN,614328485428592639
SAMARINDA,614328659724992511
SAMARINDA,614328659733381119
SENIPAH OIL TERMINAL,614328624429924351
BALIKPAPAN,614329935456108543
BALIKPAPAN,614328642280882175
LAWI LAWI OIL TERMINAL,614329691106443263
GUNUNG BATU BESAR,614329827167567871
NORTH PULAU LAUT COAL TERMINAL,614329811617185791
NORTH PULAU LAUT COAL TERMINAL,614329810356797439
KOTA BARU,614329809736040447
KOTA BARU,614329809754914815
TANAH MERAH,614329630855266303
STAGEN,614329729327038463
STAGEN,614329729322844159
BANJARMASIN,614980083261636607
SAMPIT,614329052974546943
KUMAI,614329468690890751
PONTIANAK,614962635542102015
MANADO,614332885475786751
BITUNG,614332926147952639
BITUNG,614332925961306111
GORONTALO,614332564150157311
GORONTALO,614332564156448767
POSO,614333692004794367
POSO,614333691998502911
POSO,614333692000600063
LUWUK,614334031844081663
KOLONODALE,615113934910783487
MANGKASA OIL TERMINAL,615113573061885951
KENDARI,615118951977844735
BAUBAU,615111698889572351
BAUBAU,615111698828754943
RAHA ROADSTEAD,615111684647813119
POMALAA,615113794233827327
POMALAA,615113794223341567
PAREPARE,615113217263271935
PAREPARE,615113217210843135
PAREPARE,615113217267466239
UJUNG PANDANG,615110819773939711
UJUNG PANDANG,615110819784425471
DONGGALA,614333857086308351
DONGGALA,614333857090502655
TAHUNA,614525211028488191
TAHUNA,614525210841841663
TELUK BEO,614524785784782847
TELUK BEO,614524785103208447
TELUK BEO,614524785786879999
TERNATE,614522604799131647
LABUHA,614522702511734783
PATANI,614522788610310143
WAHAI,615118174808965119
WAHAI,615118174907531263
BULA,614507589859803135
SALAWATI,614507468900270079
SALAWATI,614507468847841279
AMBON,615115291600355327
AMBON,615115291591966719
NAMLEA,615115578262159359
NAMLEA,615115578268450815
SAUMLAKI,615099820691947519
SERUI,614506796507201535
MIEI,614504155779694591
MANOKWARI ROAD,614506081862811647
MANOKWARI ROAD,614506081606959103
MANOKWARI ROAD,614506081604861951
TG. SORONG,614523243333681151
KASIM TERMINAL,614507469518929919
SAILOLOF,614523259534180351
SAILOLOF,614523259525791743
FAKFAK,614507184731979775
AMAMAPARE,614505894106890239
MERAUKE,615247307746574335
MERAUKE,615247309015351295
JAYAPURA,614511775733252095
KUMUL,615243649348796415
DARU,615250604972834815
DARU,615250604656164863
PORT MORESBY,615245917001351167
PORT MORESBY,615245916814704639
PORT MORESBY,615245917039099903
ALOTOA,615245344738902015
SAMARAI,615245395513049087
SULOGA HARBOR,614575754170073087
SULOGA HARBOR,614575753538830335
DISCOVERY BAY,615245344996851711
ORO BAY,615243016170373119
LAE,615244758199042047
MADANG,615244459975639039
VANIMO,614511784518221823
THURSDAY ISLAND,615250532033888255
THURSDAY ISLAND,615250532023402495
CAPE FLATTERY HARBOR,615233932580880383
CAIRNS,615236340199456767
MOURILYAN HARBOUR,615236145298538495
LUCINDA,615236495030091775
TOWNSVILLE,615252297267544063
TOWNSVILLE,615252297240281087
MACKAY,615251636354285567
HAY POINT,615251641418907647
PORT ALMA,615253797125488639
GLADSTONE,615253846354034687
GLADSTONE,615253846316285951
BUNDABERG,615841649355915263
BRISBANE,615841758500093951
BALLINA,615843699347161087
NEWCASTLE,615834103796727807
SYDNEY,615833041203363839
BOTANY BAY,615832672786186239
PORT KEMBLA,615832916573814783
JERVIS BAY,615833016381472767
JERVIS BAY,615832903896530943
BATEMANS BAY,615832998111084543
EDEN,615834891239555071
WELSHPOOL,615839088336961535
WELSHPOOL,615839088343252991
WESTERN PORT,615838691438362623
MELBOURNE,615838890988666879
GEELONG,615838913084260351
WARRNAMBOOL,615839267656040447
PORTLAND,615839213178322943
KINGSCOTE,615745523525091327
KLEIN POINT,615745506773041151
PORT ADELAIDE,615745651315048447
ARDROSSAN,615745624926584831
PORT GILES,615745504415842303
PORT GILES,615745504405356543
WALLAROO,615745376367935487
PORT PIRIE,615745358040924159
WHYALLA,615745366899294207
PORT BONYTHON,615745373341745151
PORT LINCOLN,615745276688203775
THEVENARD,615730120730083327
THEVENARD,615730120692334591
ESPERANCE,615733509402656767
ESPERANCE,615733509400559615
ALBANY,616034837437874175
ALBANY,616034837400125439
ALBANY,616034837398028287
BUNBURY,616035572946829311
BUNBURY,616035572881817599
BUNBURY,616035572886011903
FREMANTLE,615430113107902463
FREMANTLE,615430113099513855
GERALDTON,615427473441554431
GERALDTON,615427473884053503
GERALDTON,615427473879859199
USELESS LOOP,615412469594062847
USELESS LOOP,615412469589868543
USELESS LOOP,615412469650685951
USELESS LOOP,615412469646491647
CAPE CUVIER,615410147562356735
CAPE CUVIER,615410148078256127
CAPE CUVIER,615410147564453887
POINT MURAT,615410980817469439
POINT MURAT,615410980813275135
ONSLOW,615411141346066431
ONSLOW,615411141335580671
PORT WALCOTT,615421314888368127
PORT WALCOTT,615421314898853887
DAMPIER,615421275298332671
DAMPIER,615421275220738047
DAMPIER,615421275300429823
PORT HEDLAND,615438054770868223
PORT HEDLAND,615438054766673919
BROOME,615102002701008895
WYNDHAM,615108761205342207
DARWIN,615098817951301631
MILNER BAY,615239982017150975
WEIPA,615249630109630463
WEIPA,615249630426300415
GOVE,615240143353151487
GOVE,615240143359442943
KARUMBA,615241917113827327
HOBART,615855007085887487
HOBART,615855007081693183
PORT HUON,615857039024848895
DOVER,615857036971737087
DOVER,615857036982222847
STANLEY,615854820760223743
PORT LATTA,615854820089135103
PORT LATTA,615854820080746495
BURNIE,615854816263929855
BURNIE,615854816779829247
BURNIE,615854816760954879
DEVONPORT,615854852085383167
PORT DALRYMPLE,615854632985427967
PORT DALRYMPLE,615854633025273855
BEAUTY POINT,615854632991719423
LAUNCESTON,615854622975721471
WHANGAROA,615785747764477951
OPUA,615785803406114815
WHANGAREI,615785035592630271
WHANGAREI,615785035645059071
AUCKLAND,615784785756815359
TAURANGA,615785253484625919
GISBORNE,615779981139640319
NAPIER,615779874583347199
WELLINGTON,615782128604413951
WANGANUI,615787417906970623
NEW PLYMOUTH,615787168939376639
NEW PLYMOUTH,615787168920502271
MANUKAU HARBOR,615784790387326975
COLLINGWOOD,615787306386718719
TARAKOHE,615787309278691327
NELSON,616334973611278335
NELSON,616334973602889727
PICTON,615782151197032447
PORT LYTTELTON,616336967260438527
AKAROA,616336969720397823
TIMARU,616333884918857727
OTAGO HARBOR,616333726005067775
BLUFF HARBOR,616336328532951039
BLUFF HARBOR,616336328528756735
GREYMOUTH,616334550714286079
GREYMOUTH,616334550722674687
GREYMOUTH,616334550724771839
WESTPORT,616334727277707263
WESTPORT,616334727288193023
KINGSTON,615768968663138303
KINGSTON,615768968723955711
LAUTOKA HARBOR,615221609866723327
LAUTOKA HARBOR,615221609870917631
LAUTOKA HARBOR,615221609864626175
SUVA HARBOR,615220854162194431
LEVUKA,615220820240760831
LEVUKA,615220820339326975
LEVUKA,615220820301578239
MALAI,615222773905620991
SAVUSAVU BAY,615221715561086975
NUKU ALOFA,615217220164780031
PANGAI,615217326702198783
NEIAFU,615218104760270847
FUNAFUTI ATOLL,615203862596288511
FUNAFUTI ATOLL,615203862535471103
MATA-UTU,615199614768775167
APIA,615200192859209727
PAGO PAGO HARBOR,615200123267317759
PAGO PAGO HARBOR,615200123277803519
PAGO PAGO HARBOR,615200123269414911
ALOFI,615228285026041855
AVATIU,615669716691714047
VAITAPE,614899995033731071
UTUROA,614902048166510591
UTUROA,614902048246202367
PAPEETE,614903261666738175
PORT RIKITEA,615323624867364863
ATUONA,615319429330239487
ATUONA,615319429409931263
BAIE TAIOHAE,615319212887375871
BAIE TAIOHAE,615319212849627135
CANTON ISLAND,614474614707322879
ENGLISH HARBOR,614467391513952255
HONOKAA,614126767526903807
HILO,614126813200777215
HILO,614126813188194303
HONUAPO,614126932950253567
MILOLII,614126980113104895
KAUHAKO BAY,614126984240300031
NAPOOPOO,614126750529486847
KAILUA,614126754671362047
KIHOLO,614126741104885759
KAWAIHAE,614126724912775167
MAHUKONA,614126729121759231
KAHULUI,614127018329505791
HANA,614127023008251903
LAHAINA,614127170435940351
LAHAINA,614127170454814719
LAHAINA,614127170515632127
KAUMALAPAU HARBOR,614127171532750847
PUKOO,613726031188066303
PUKOO,613726031183871999
KAMALO,614127173697011711
KAUNAKAKAI,613726046488887295
BARBERS POINT TERMINAL,613726195407650815
BARBERS POINT TERMINAL,613726195369902079
BARBERS POINT TERMINAL,613726195409747967
BARBER'S POINT,613726195256655871
BARBER'S POINT,613726195317473279
HONOLULU,613726196741439487
PORT ALLEN,613726392741265407
PORT ALLEN,613726393238290431
PORT ALLEN,613726393257164799
NAWILIWILI BAY,613726377534816255
AHUKINI LANDING,613726378092658687
AHUKINI LANDING,613726378090561535
AHUKINI LANDING,613726377576759295
NONOPAPA,613727433155149823
TERN ISLAND,613721597496262655
JOHNSTON ATOLL,613735345726423039
MIDWAY ISLAND,613749816991678463
WAKE ISLAND,614088809706946559
WAKE ISLAND,614088809709043711
ENITWETAK ISLAND,614080393005498367
ENITWETAK ISLAND,614080392997109759
ENITWETAK ISLAND,614080393007595519
KWAJALEIN,614095092407336959
KWAJALEIN,614095092593983487
MAJURO ATOLL,614098192067198975
MAJURO ATOLL,614098187122114559
TARAWA ATOLL,614721713254432767
TARAWA ATOLL,614721713281695743
NAURU,614571549753606143
SAIPAN,613884505941344255
TINIAN,613884509345021951
ROTA,613884366216495103
APRA HARBOR,613884391596228607
LELE HARBOR,614589140205305855
LELE HARBOR,614589140203208703
POHNPEI HARBOR,614583686997737471
POHNPEI HARBOR,614583687025000447
MOEN,614586408698380287
MOEN,614586408608202751
COLONIA,614518569488613375
MALAKAL HARBOR,614514544588357631
MALAKAL HARBOR,614514544072458239
LONGAN ISLAND,614508357687967743
LONGAN ISLAND,614508357683773439
LORENGAU,614508875644665855
WEWAK HARBOR,614510226619498495
WEWAK HARBOR,614510226615304191
HAMBURG HARBOR,614593305275006975
HAMBURG HARBOR,614593305283395583
KAVIENG HARBOR,614592997924798463
RABAUL,614593729409318911
KOKOPO,614593612683935743
KIMBE,615243846118277119
KIMBE,615243846120374271
BIALLA,615244253341155327
BIALLA,615244253779460095
KIETA,614574259905232895
QUEEN CAROLA HARBOR,614576586477273087
QUEEN CAROLA HARBOR,614576586504536063
GIZO HARBOR,614576223588188159
PORT NORO,614576219928657919
RINGGI COVE,614576216638226431
RINGGI COVE,614576216640323583
YANDINA,615283984449929215
YANDINA,615283984456220671
TULAGHI,615284386306195455
TULAGHI,615284386308292607
HONIARA,615284017006116863
HONIARA,615284017008214015
HONIARA,615284016750264319
LUGANVILLE,615269274239369215
PORT VILA,615271483482046463
PORT VILA,615271483484143615
FORARI BAY,615271472455221247
FORARI BAY,615271472461512703
FORARI BAY,615271472459415551
BAIE DE KOUAOUA,615292457946447871
BAIE DE KOUAOUA,615292458443472895
BAIE DE KOUAOUA,615292458699325439
NOUMEA,615292580464164863
NOUMEA,615292580459970559
BAIE UGUE,615292456906260479
BAIE UGUE,615292456902066175
KUANTAN NEW PORT,614266813336780799
KEMAMAN HARBOR,614266824697053183
KEMAMAN HARBOR,614266824705441791
KIRTEH OIL TERMINAL,614266794007330815
KUALA TRENGGANU,614267816916287487
TAPIS MARINE TERMINAL A,614267792331374591
TAPIS MARINE TERMINAL A,614267792327180287
BONGKOT TERMINAL,614278285567721471
BONGKOT TERMINAL,614278285563527167
TANTAWAN MARINE TERMINAL,614278156758548479
PATTANI,614268436247216127
PATTANI,614268436255604735
BENCHAMAS TERMINAL,614278138727235583
MAP TA PHUT,614275739017019391
MAP TA PHUT,614275739021213695
SONGKHLA HARBOR,614268042274144255
SONGKHLA HARBOR,614268042265755647
ERAWAN TERMINAL,614277974574759935
RAYONG TPI TERMINAL,614275726905966591
SATTAHIP,614275731794427903
BANGKOK,614260085494906879
BANGKOK,614260085457158143
SI RACHA,614275858038783999
SI RACHA TERMINAL,614275970513240063
SI RACHA TERMINAL,614275970550988799
SIAM SEAPORT,614275970546794495
SIAM SEAPORT,614275970542600191
LAEM CHABANG,614275970603417599
KO SI CHANG TERMINAL,614275965918380031
PETCHBURI TERMINAL,614275915360239615
PETCHBURI TERMINAL,614275915364433919
KAMPONG SAOM,614275514657406975
PHSAR REAM,614275546559283199
PHSAR REAM,614275546875953151
DUONG DONG,614275539686916095
DUONG DONG,614278337008762879
VUNG TAU,614278802813485055
PHU MY,614278801192386559
CAT LAI,614278829990477823
THANH HO CHI MINH,614278825823436799
THANH HO CHI MINH,614278825821339647
VINH CAM RANH,614338157399244799
NHA TRANG,614338160219914239
NHA TRANG,614338160215719935
QUI NHON,614340058056491007
DAI HANG,614347754241523711
DAI HANG,614347754247815167
DA NANG,613639926008774655
MUI VUNG TAU,614278802865913855
MUI VUNG TAU,614278802838650879
THANH HOA,614278826102358015
NGHE TINH,613637547593039871
HAI PHONG,613637588009353215
HON GAI,613637595359870975
HON GAI,613637595299053567
CAM PHA,613637594464387071
FANG-CHENG,613638584435474431
BEIHAI,613638843475689471
BEIHAI,613638841072353279
HAIKOU,613640880303112191
BASUO,613640809029304319
ZHANJIANG,613633661780099071
LON SHUI TERMINAL,613633459725795327
LON SHUI TERMINAL,613633459723698175
SHEKOU,613635009867153407
SHEKOU,613635009965719551
SHEKOU,613635009927970815
MACAU,613633274740211711
SANYA,613641084209201151
YANGPU,613640981379547135
CHIWAN,613640925333159935
CHIWAN,613640925335257087
SHUI DONG,613633601696694271
SHUI DONG,613633601698791423
QINZHOU,613638545229217791
QINZHOU,613638545220829183
ZHUHAI,613633277344874495
ZHUHAI,613633277284057087
ZHUHAI,613633277279862783
HUANGPU,613635053666172927
HUANGPUXINGANG,613635054419050495
HUANGPUXINGANG,613635054414856191
GUANGZHOU,613635055142567935
HONG KONG,613633267410665471
